name,ngram,textfreq,corpfreq,diff,diffsum,length, ngram,etc
riddle 13.txt,on,0.02791878,0.01616333,0.01175545,0.01175545,394,ea,0.02030457,0.01641587,0.0038887,0.01564415,394,ge,0.0177665,0.01592455,0.00184195,0.0174861,394,an,0.01522843,0.01912302,0.00389459,0.0213807,394,ne,0.01522843,0.01321248,0.00201594,0.02339664,394,
riddle 14.txt,um,0.02877698,0.00870711,0.02006987,0.02006987,695,wi,0.02446043,0.00518732,0.01927311,0.03934298,695,il,0.01726619,0.00180411,0.01546207,0.05480505,695,on,0.01582734,0.01616333,0.00033599,0.05514104,695,hw,0.01582734,0.00215983,0.01366751,0.06880856,695,
riddle 15.txt,ea,0.02241715,0.01641587,0.00600129,0.00600129,1026,on,0.0165692,0.01616333,0.00040587,0.00640716,1026,an,0.01559454,0.01912302,0.00352848,0.00993564,1026,ne,0.01559454,0.01321248,0.00238206,0.0123177,1026,ic,0.01364522,0.00469699,0.00894824,0.02126594,1026,
riddle 16.txt,wi,0.02347418,0.00518732,0.01828686,0.01828686,426,an,0.02112676,0.01912302,0.00200374,0.0202906,426,on,0.02112676,0.01616333,0.00496343,0.02525403,426,ic,0.01877934,0.00469699,0.01408236,0.03933639,426,st,0.01877934,0.00704351,0.01173583,0.05107222,426,
riddle 17.txt,um,0.03149606,0.00870711,0.02278895,0.02278895,381,re,0.02099738,0.00995112,0.01104625,0.0338352,381,eo,0.0183727,0.01481712,0.00355558,0.03739079,381,or,0.0183727,0.01089642,0.00747629,0.04486707,381,in,0.01574803,0.00691479,0.00883324,0.05370032,381,
riddle 18.txt,ic,0.02941176,0.00469699,0.02471478,0.02471478,136,eo,0.02205882,0.01481712,0.0072417,0.03195648,136,on,0.02205882,0.01616333,0.00589549,0.03785197,136,ce,0.01470588,0.00618862,0.00851726,0.04636923,136,om,0.01470588,0.00210382,0.01260207,0.0589713,136,
riddle 19.txt,ne,0.02651515,0.01321248,0.01330267,0.01330267,264,on,0.02272727,0.01616333,0.00656394,0.01986661,264,er,0.01893939,0.00663081,0.01230859,0.0321752,264,es,0.01515152,0.01329797,0.00185354,0.03402874,264,de,0.01515152,0.01264649,0.00250503,0.03653377,264,
riddle 2.txt,ge,0.01919386,0.01592455,0.00326931,0.00326931,521,on,0.01919386,0.01616333,0.00303053,0.00629984,521,me,0.01727447,0.00548407,0.0117904,0.01809023,521,nd,0.01727447,0.01238511,0.00488937,0.0229796,521,eo,0.01535509,0.01481712,0.00053796,0.02351757,521,
riddle 20.txt,eo,0.01854714,0.01481712,0.00373002,0.00373002,1294,on,0.01545595,0.01616333,0.00070738,0.0044374,1294,ea,0.01545595,0.01641587,0.00095992,0.00539731,1294,me,0.01468315,0.00548407,0.00919908,0.01459639,1294,ic,0.01313756,0.00469699,0.00844057,0.02303696,1294,
riddle 21.txt,on,0.03321033,0.01616333,0.017047,0.017047,542,nd,0.02214022,0.01238511,0.00975512,0.02680212,542,we,0.01845018,0.00656497,0.01188521,0.03868733,542,ea,0.01845018,0.01641587,0.00203432,0.04072165,542,eo,0.01476015,0.01481712,5.697e-05,0.04077863,542,
riddle 22.txt,on,0.02282454,0.01616333,0.00666121,0.00666121,701,ne,0.0171184,0.01321248,0.00390592,0.01056713,701,de,0.0171184,0.01264649,0.00447192,0.01503904,701,eo,0.01569187,0.01481712,0.00087475,0.01591379,701,as,0.01569187,0.00468716,0.01100471,0.0269185,701,
riddle 23.txt,æt,0.02229846,0.00499472,0.01730373,0.01730373,583,ic,0.02058319,0.00469699,0.0158862,0.03318994,583,eo,0.01886792,0.01481712,0.0040508,0.03724074,583,on,0.01715266,0.01616333,0.00098933,0.03823007,583,ne,0.01715266,0.01321248,0.00394018,0.04217025,583,
