name,ngram,textfreq,corpfreq,diff,diffsum,length, ngram,etc
fragments of psalms psalm 53.txt,etu,0.01265823,8.058e-05,0.01257765,0.01257765,158,mef,0.01265823,0.00020439,0.01245384,0.02503149,158,inu,0.01265823,0.00039895,0.01225928,0.03729077,158,ram,0.01265823,0.00036161,0.01229662,0.04958739,158,þin,0.01265823,0.00111627,0.01154196,0.06112935,158,
fragments of psalms psalm 58.txt,eme,0.01724138,0.00108679,0.01615459,0.01615459,406,ede,0.00738916,0.00094431,0.00644485,0.02259944,406,sme,0.00738916,0.00022502,0.00716414,0.02976358,406,ram,0.00738916,0.00036161,0.00702755,0.03679113,406,mef,0.00738916,0.00020439,0.00718477,0.04397591,406,
fragments of psalms psalm 60.txt,min,0.01036269,0.00111529,0.00924741,0.00924741,193,ode,0.01036269,0.00226006,0.00810264,0.01735004,193,sin,0.01036269,0.00050016,0.00986253,0.02721258,193,sec,0.01036269,0.00065345,0.00970924,0.03692182,193,ecu,0.01036269,0.00017393,0.01018877,0.04711059,193,
fragments of psalms psalm 64.txt,nos,0.01075269,9.237e-05,0.01066032,0.01066032,186,uta,0.01075269,0.00022109,0.0105316,0.02119192,186,ari,0.01075269,0.00021618,0.01053651,0.03172843,186,ter,0.01075269,0.00083819,0.0099145,0.04164293,186,niu,0.01075269,2.162e-05,0.01073107,0.052374,186,
fragments of psalms psalm 69.txt,ten,0.01685393,0.00146805,0.01538588,0.01538588,178,ina,0.01123596,0.0001415,0.01109446,0.02648033,178,adi,0.01123596,0.00017786,0.0110581,0.03753843,178,diu,0.01123596,1.965e-05,0.0112163,0.04875474,178,umm,0.01123596,0.00037733,0.01085862,0.05961336,178,
fragments of psalms psalm 70.txt,tua,0.01315789,3.832e-05,0.01311957,0.01311957,228,amt,0.01315789,3.243e-05,0.01312547,0.02624504,228,and,0.01315789,0.00435306,0.00880483,0.03504987,228,ria,0.00877193,0.00016017,0.00861176,0.04366163,228,iam,0.00877193,3.439e-05,0.00873754,0.05239917,228,
fragments of psalms psalm 79.txt,ten,0.01234568,0.00146805,0.01087763,0.01087763,162,usm,0.01234568,5.404e-05,0.01229163,0.02316926,162,and,0.01234568,0.00435306,0.00799262,0.03116187,162,nea,0.01234568,0.00118211,0.01116357,0.04232545,162,dom,0.00617284,0.00043531,0.00573753,0.04806298,162,
fragments of psalms psalm 84.txt,con,0.01428571,0.00045299,0.01383272,0.01383272,140,uer,0.01428571,1.081e-05,0.01427491,0.02810763,140,ert,0.01428571,7.665e-05,0.01420907,0.04231669,140,rte,0.01428571,0.00010023,0.01418549,0.05650218,140,ten,0.01428571,0.00146805,0.01281766,0.06931984,140,
fragments of psalms psalm 87.txt,min,0.01058201,0.00111529,0.00946672,0.00946672,189,nec,0.01058201,0.00032329,0.01025872,0.01972545,189,ecl,0.01058201,9.925e-05,0.01048276,0.03020821,189,iet,0.01058201,7.665e-05,0.01050537,0.04071358,189,dmo,0.01058201,0.00017393,0.01040808,0.05112166,189,
fragments of psalms psalm 89.txt,eor,0.01200686,0.00432457,0.00768229,0.00768229,583,ere,0.00857633,0.0013865,0.00718983,0.01487213,583,per,0.00857633,5.011e-05,0.00852622,0.02339834,583,ost,0.00857633,0.00063282,0.00794351,0.03134186,583,nos,0.00857633,9.237e-05,0.00848396,0.03982582,583,
genesis.txt,and,0.00676887,0.00435306,0.0024158,0.0024158,104892,ear,0.00397552,0.00363574,0.00033978,0.00275558,104892,eor,0.0034035,0.00432457,0.00092107,0.00367665,104892,þæt,0.00304122,0.00309922,5.8e-05,0.00373465,104892,eon,0.00291729,0.00307662,0.00015934,0.00389398,104892,
guthlac a b.txt,ond,0.00579716,0.00331933,0.00247783,0.00247783,48817,eor,0.00378966,0.00432457,0.0005349,0.00301273,48817,ear,0.00364627,0.00363574,1.053e-05,0.00302326,48817,ege,0.00356433,0.0032309,0.00033343,0.00335669,48817,eon,0.00342094,0.00307662,0.00034432,0.00370101,48817,
homiletic fragment i.txt,ond,0.00732154,0.00331933,0.0040022,0.0040022,1639,mid,0.00732154,0.00137176,0.00594978,0.00995199,1639,lic,0.00488103,0.00145823,0.0034228,0.01337478,1639,emi,0.0042709,0.00095119,0.00331971,0.01669449,1639,æge,0.00366077,0.00082443,0.00283634,0.01953083,1639,
homiletic fragment ii.txt,ond,0.00578035,0.00331933,0.00246101,0.00246101,692,ord,0.00578035,0.00129118,0.00448917,0.00695018,692,tre,0.00578035,0.00068686,0.00509349,0.01204367,692,reo,0.00578035,0.00136979,0.00441056,0.01645422,692,ges,0.00578035,0.0024615,0.00331885,0.01977307,692,
judith.txt,ond,0.00479452,0.00331933,0.00147519,0.00147519,13140,ege,0.00410959,0.0032309,0.00087869,0.00235388,13140,ear,0.00388128,0.00363574,0.00024554,0.00259942,13140,nde,0.00365297,0.00284177,0.00081119,0.00341061,13140,eal,0.00365297,0.00406614,0.00041317,0.00382378,13140,
juliana.txt,ond,0.0050629,0.00331933,0.00174356,0.00174356,25677,þæt,0.00416715,0.00309922,0.00106793,0.00281149,25677,eon,0.00338825,0.00307662,0.00031162,0.00312311,25677,eal,0.00327141,0.00406614,0.00079472,0.00391784,25677,ege,0.00323246,0.0032309,1.57e-06,0.00391941,25677,
latin-english proverbs.txt,sci,0.01932367,0.00032132,0.01900235,0.01900235,207,cit,0.01932367,1.081e-05,0.01931286,0.03831521,207,esc,0.01932367,0.00108286,0.01824081,0.05655602,207,ene,0.01449275,0.00169701,0.01279575,0.06935177,207,lað,0.01449275,0.00028791,0.01420484,0.08355661,207,
maxims i.txt,eal,0.00881814,0.00406614,0.00475201,0.00475201,8732,sce,0.00767293,0.00172256,0.00595037,0.01070238,8732,cea,0.00652771,0.00173238,0.00479533,0.01549771,8732,ond,0.00561154,0.00331933,0.00229221,0.01778992,8732,mon,0.00549702,0.00133835,0.00415868,0.02194859,8732,
maxims ii.txt,eal,0.01850508,0.00406614,0.01443894,0.01443894,2756,cea,0.01669086,0.00173238,0.01495847,0.02939742,2756,sce,0.01560232,0.00172256,0.01387977,0.04327719,2756,alo,0.00907112,0.00020144,0.00886968,0.05214686,2756,lon,0.00907112,0.00057582,0.00849529,0.06064216,2756,
metrical charm 1 to restore farmland.txt,and,0.01807384,0.00435306,0.01372078,0.01372078,3873,nne,0.00877872,0.00276513,0.0060136,0.01973438,3873,onn,0.00671314,0.00142875,0.00528439,0.02501877,3873,þon,0.00593855,0.00155747,0.00438108,0.02939985,3873,nan,0.00490576,0.0015447,0.00336106,0.0327609,3873,
metrical charm 10 for loss of cattle.txt,ris,0.01212121,0.00038912,0.01173209,0.01173209,660,ist,0.01212121,0.00045103,0.01167018,0.02340227,660,and,0.01212121,0.00435306,0.00776815,0.03117042,660,sti,0.01060606,0.00034883,0.01025723,0.04142765,660,cwe,0.00909091,0.00034196,0.00874895,0.0501766,660,
metrical charm 11 a journey charm.txt,and,0.01594388,0.00435306,0.01159081,0.01159081,1568,ege,0.00701531,0.0032309,0.00378441,0.01537522,1568,eal,0.00637755,0.00406614,0.00231142,0.01768664,1568,eme,0.00637755,0.00108679,0.00529076,0.0229774,1568,wið,0.0057398,0.00078807,0.00495172,0.02792912,1568,
metrical charm 12 against a wen.txt,swa,0.01356589,0.00151424,0.01205165,0.01205165,516,enn,0.01162791,0.00043629,0.01119162,0.02324327,516,nne,0.01162791,0.00276513,0.00886278,0.03210605,516,eal,0.01162791,0.00406614,0.00756177,0.03966782,516,als,0.01162791,0.00010612,0.01152178,0.0511896,516,
metrical charm 2 the nine herbs charm.txt,wið,0.01299145,0.00078807,0.01220338,0.01220338,2925,att,0.00991453,0.00010416,0.00981037,0.02201375,2925,and,0.00649573,0.00435306,0.00214266,0.02415641,2925,ttr,0.00649573,0.00012381,0.00637191,0.03052833,2925,wyr,0.00615385,0.00069374,0.00546011,0.03598844,2925,
metrical charm 3 against a dwarf.txt,man,0.01144165,0.00169701,0.00974464,0.00974464,874,and,0.01144165,0.00435306,0.00708858,0.01683322,874,nne,0.00800915,0.00276513,0.00524402,0.02207725,874,ans,0.00686499,0.00139141,0.00547358,0.02755083,874,nga,0.00686499,0.0010583,0.00580669,0.03335752,874,
metrical charm 4 to stop a stabbing pain.txt,ote,0.00977199,0.00027415,0.00949783,0.00949783,1228,sco,0.00895765,0.00016606,0.00879159,0.01828942,1228,cot,0.00895765,2.653e-05,0.00893112,0.02722055,1228,wær,0.00814332,0.00071732,0.007426,0.03464655,1228,nes,0.00651466,0.00231705,0.00419761,0.03884416,1228,
metrical charm 5 for loss of cattle.txt,nne,0.0138539,0.00276513,0.01108878,0.01108878,794,onn,0.01133501,0.00142875,0.00990626,0.02099504,794,ris,0.01133501,0.00038912,0.01094589,0.03194093,794,ist,0.01133501,0.00045103,0.01088398,0.04282491,794,þon,0.01007557,0.00155747,0.00851809,0.05134301,794,
metrical charm 6 charms for successful pregnancy.txt,nne,0.01783167,0.00276513,0.01506654,0.01506654,1402,þon,0.0149786,0.00155747,0.01342113,0.02848767,1402,and,0.01355207,0.00435306,0.009199,0.03768667,1402,onn,0.01355207,0.00142875,0.01212332,0.04980999,1402,ean,0.00784593,0.00188862,0.00595731,0.05576731,1402,
metrical charm 7 for the water-elf disease.txt,nne,0.0132626,0.00276513,0.01049747,0.01049747,754,ann,0.0066313,0.00100622,0.00562508,0.01612255,754,eal,0.0066313,0.00406614,0.00256516,0.01868772,754,onn,0.00530504,0.00142875,0.00387629,0.02256401,754,and,0.00530504,0.00435306,0.00095198,0.02351599,754,
metrical charm 8 for a swarm of bees.txt,and,0.02036199,0.00435306,0.01600893,0.01600893,442,wið,0.01357466,0.00078807,0.01278659,0.02879552,442,eor,0.01131222,0.00432457,0.00698765,0.03578317,442,nde,0.01131222,0.00284177,0.00847044,0.04425361,442,ndw,0.00904977,0.00066524,0.00838453,0.05263814,442,
metrical charm 9 for loss of cattle.txt,and,0.01278772,0.00435306,0.00843466,0.00843466,782,þæt,0.01150895,0.00309922,0.00840973,0.01684439,782,nne,0.01023018,0.00276513,0.00746505,0.02430944,782,feo,0.01023018,0.00100916,0.00922101,0.03353045,782,eoh,0.00895141,0.00047068,0.00848073,0.04201118,782,
metrical epilogue to the pastoral care.txt,ðæt,0.00646353,0.00022797,0.00623556,0.00623556,1083,hin,0.00554017,0.00052866,0.00501151,0.01124707,1083,ine,0.00554017,0.00140025,0.00413991,0.01538698,1083,wæt,0.00461681,0.00051883,0.00409797,0.01948496,1083,wel,0.00461681,0.00047854,0.00413826,0.02362322,1083,
metrical preface to the pastoral care.txt,end,0.01084991,0.00237404,0.00847587,0.00847587,553,nes,0.00542495,0.00231705,0.00310791,0.01158377,553,ðan,0.00542495,0.00127447,0.00415048,0.01573425,553,ums,0.00542495,0.00083524,0.00458972,0.02032397,553,for,0.00542495,0.00237109,0.00305386,0.02337783,553,
pharaoh.txt,ætþ,0.00696864,0.00042548,0.00654316,0.00654316,287,tþæ,0.00696864,0.00027219,0.00669645,0.01323961,287,þær,0.00696864,0.00112708,0.00584156,0.01908117,287,oru,0.00696864,0.00059941,0.00636924,0.02545041,287,des,0.00696864,0.00198197,0.00498667,0.03043708,287,
precepts.txt,ond,0.00641961,0.00331933,0.00310027,0.00310027,3427,eal,0.00437701,0.00406614,0.00031087,0.00341115,3427,ans,0.00437701,0.00139141,0.0029856,0.00639674,3427,eon,0.00379341,0.00307662,0.00071678,0.00711353,3427,eor,0.00379341,0.00432457,0.00053116,0.00764469,3427,
psalm 50.txt,end,0.00491439,0.00237404,0.00254035,0.00254035,6308,and,0.00475587,0.00435306,0.0004028,0.00294315,6308,nde,0.00475587,0.00284177,0.00191409,0.00485725,6308,min,0.00380469,0.00111529,0.0026894,0.00754665,6308,god,0.00332911,0.00145037,0.00187874,0.00942539,6308,
resignation.txt,ond,0.00689962,0.00331933,0.00358029,0.00358029,4493,nne,0.00534164,0.00276513,0.00257651,0.0061568,4493,min,0.00511907,0.00111529,0.00400379,0.01016059,4493,þon,0.00511907,0.00155747,0.0035616,0.01372219,4493,for,0.00467394,0.00237109,0.00230284,0.01602503,4493,
riddle 1.txt,ere,0.00723327,0.0013865,0.00584678,0.00584678,553,con,0.00542495,0.00045299,0.00497196,0.01081874,553,ond,0.00542495,0.00331933,0.00210562,0.01292436,553,tig,0.00542495,0.00061906,0.0048059,0.01773026,553,þæt,0.00542495,0.00309922,0.00232573,0.02005599,553,
riddle 10.txt,min,0.0078534,0.00111529,0.00673811,0.00673811,382,ond,0.0078534,0.00331933,0.00453407,0.01127218,382,nde,0.0078534,0.00284177,0.00501163,0.01628381,382,non,0.0052356,0.00122633,0.00400928,0.02029309,382,oþa,0.0052356,0.00016115,0.00507445,0.02536754,382,
riddle 11.txt,min,0.00892857,0.00111529,0.00781328,0.00781328,336,eor,0.00892857,0.00432457,0.004604,0.01241729,336,deo,0.00892857,0.00096593,0.00796264,0.02037993,336,eon,0.00892857,0.00307662,0.00585195,0.02623188,336,ole,0.00892857,0.00018768,0.00874089,0.03497277,336,
riddle 12.txt,eor,0.00956023,0.00432457,0.00523566,0.00523566,523,hwi,0.00956023,0.00039404,0.00916619,0.01440186,523,wil,0.00956023,0.00097969,0.00858054,0.0229824,523,ilu,0.00956023,0.00013069,0.00942954,0.03241194,523,lum,0.00956023,0.00069472,0.00886551,0.04127745,523,
riddle 13.txt,eah,0.01015228,0.00144349,0.0087088,0.0087088,394,aht,0.00761421,0.00055617,0.00705804,0.01576684,394,ond,0.00761421,0.00331933,0.00429488,0.02006172,394,swe,0.00761421,0.00095807,0.00665615,0.02671786,394,don,0.00761421,0.00183359,0.00578062,0.03249848,394,
riddle 14.txt,wil,0.01582734,0.00097969,0.01484765,0.01484765,695,hwi,0.01438849,0.00039404,0.01399445,0.02884211,695,ilu,0.01438849,0.00013069,0.0142578,0.04309991,695,lum,0.01438849,0.00069472,0.01369377,0.05679367,695,ehw,0.00719424,0.00081657,0.00637768,0.06317135,695,
riddle 15.txt,ear,0.00584795,0.00363574,0.00221221,0.00221221,1026,ond,0.00487329,0.00331933,0.00155396,0.00376617,1026,eal,0.00487329,0.00406614,0.00080716,0.00457333,1026,eon,0.00487329,0.00307662,0.00179667,0.00637,1026,eor,0.00487329,0.00432457,0.00054873,0.00691873,1026,
riddle 16.txt,wiþ,0.00938967,0.00012283,0.00926684,0.00926684,426,ewi,0.00938967,0.00115951,0.00823016,0.01749701,426,ond,0.00938967,0.00331933,0.00607034,0.02356734,426,tic,0.00704225,0.00034589,0.00669637,0.03026371,426,ics,0.00704225,0.00022601,0.00681625,0.03707996,426,
riddle 17.txt,min,0.00787402,0.00111529,0.00675873,0.00675873,381,ord,0.00787402,0.00129118,0.00658284,0.01334156,381,rum,0.00787402,0.00103471,0.0068393,0.02018087,381,inn,0.00787402,0.00056894,0.00730507,0.02748594,381,spe,0.00787402,0.00024271,0.00763131,0.03511724,381,
riddle 18.txt,ceo,0.01470588,0.00072224,0.01398365,0.01398365,136,ice,0.00735294,0.00137176,0.00598119,0.01996483,136,eom,0.00735294,0.00042057,0.00693237,0.02689721,136,omw,0.00735294,7.665e-05,0.0072763,0.0341735,136,mwu,0.00735294,0.00010416,0.00724878,0.04142228,136,
riddle 19.txt,siþ,0.00757576,0.00022011,0.00735565,0.00735565,264,iþe,0.00757576,0.00019358,0.00738218,0.01473783,264,beo,0.00757576,0.00085587,0.00671988,0.02145771,264,eor,0.00757576,0.00432457,0.00325119,0.0247089,264,orh,0.00757576,0.00099049,0.00658526,0.03129416,264,
riddle 2.txt,und,0.00959693,0.00141106,0.00818587,0.00818587,521,þon,0.00767754,0.00155747,0.00612007,0.01430594,521,gew,0.00575816,0.00132655,0.0044316,0.01873754,521,ewe,0.00575816,0.0012843,0.00447386,0.0232114,521,nde,0.00575816,0.00284177,0.00291638,0.02612778,521,
riddle 20.txt,eon,0.00618238,0.00307662,0.00310576,0.00310576,1294,fre,0.00463679,0.00136684,0.00326994,0.0063757,1294,eor,0.00463679,0.00432457,0.00031222,0.00668792,1294,min,0.00386399,0.00111529,0.0027487,0.00943662,1294,num,0.00386399,0.00133933,0.00252466,0.01196127,1294,
riddle 21.txt,ear,0.01107011,0.00363574,0.00743437,0.00743437,542,ond,0.01107011,0.00331933,0.00775078,0.01518515,542,min,0.00922509,0.00111529,0.0081098,0.02329495,542,wea,0.00922509,0.00147297,0.00775213,0.03104707,542,eon,0.00922509,0.00307662,0.00614847,0.03719554,542,
riddle 22.txt,nde,0.00998573,0.00284177,0.00714396,0.00714396,701,und,0.0085592,0.00141106,0.00714814,0.0142921,701,wæg,0.00570613,0.00011202,0.00559411,0.01988621,701,nge,0.00570613,0.00261479,0.00309135,0.02297756,701,ges,0.00570613,0.0024615,0.00324464,0.0262222,701,
