0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.143000000000000000e+03,1.245000000000000000e+03,1.245000000000000000e+03,1.265000000000000000e+03,1.054000000000000000e+03,9.710000000000000000e+02,7.960000000000000000e+02,8.340000000000000000e+02,7.810000000000000000e+02,7.680000000000000000e+02,8.000000000000000000e+02,6.370000000000000000e+02,6.390000000000000000e+02,4.980000000000000000e+02,5.190000000000000000e+02,4.980000000000000000e+02,5.290000000000000000e+02,5.890000000000000000e+02,4.160000000000000000e+02,5.230000000000000000e+02,4.410000000000000000e+02,3.980000000000000000e+02,4.790000000000000000e+02,4.200000000000000000e+02,5.100000000000000000e+02,4.920000000000000000e+02,3.630000000000000000e+02,2.800000000000000000e+02,4.700000000000000000e+02,3.980000000000000000e+02,7.468400000000000000e+04
4.830000000000000000e+02,4.960000000000000000e+02,5.490000000000000000e+02,5.180000000000000000e+02,3.630000000000000000e+02,3.410000000000000000e+02,3.090000000000000000e+02,3.480000000000000000e+02,3.520000000000000000e+02,2.830000000000000000e+02,2.760000000000000000e+02,2.550000000000000000e+02,2.060000000000000000e+02,1.730000000000000000e+02,1.670000000000000000e+02,1.630000000000000000e+02,2.010000000000000000e+02,2.320000000000000000e+02,1.440000000000000000e+02,2.140000000000000000e+02,1.590000000000000000e+02,1.800000000000000000e+02,1.640000000000000000e+02,1.610000000000000000e+02,1.560000000000000000e+02,1.620000000000000000e+02,1.070000000000000000e+02,1.130000000000000000e+02,1.790000000000000000e+02,1.580000000000000000e+02,2.845300000000000000e+04
7.000000000000000000e+00,1.200000000000000000e+01,8.000000000000000000e+00,9.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,5.490000000000000000e+02
5.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.320000000000000000e+02
9.640000000000000000e+02,9.580000000000000000e+02,9.670000000000000000e+02,7.040000000000000000e+02,6.920000000000000000e+02,7.930000000000000000e+02,6.290000000000000000e+02,5.750000000000000000e+02,6.470000000000000000e+02,6.640000000000000000e+02,4.990000000000000000e+02,5.080000000000000000e+02,4.410000000000000000e+02,4.320000000000000000e+02,3.620000000000000000e+02,4.320000000000000000e+02,3.830000000000000000e+02,3.370000000000000000e+02,4.210000000000000000e+02,3.890000000000000000e+02,2.980000000000000000e+02,3.070000000000000000e+02,2.560000000000000000e+02,2.590000000000000000e+02,3.980000000000000000e+02,3.450000000000000000e+02,3.100000000000000000e+02,2.750000000000000000e+02,2.590000000000000000e+02,2.540000000000000000e+02,5.614500000000000000e+04
6.500000000000000000e+01,1.450000000000000000e+02,9.900000000000000000e+01,8.800000000000000000e+01,7.400000000000000000e+01,9.000000000000000000e+01,1.070000000000000000e+02,6.500000000000000000e+01,7.700000000000000000e+01,5.700000000000000000e+01,8.700000000000000000e+01,4.400000000000000000e+01,4.700000000000000000e+01,5.500000000000000000e+01,4.500000000000000000e+01,5.800000000000000000e+01,4.200000000000000000e+01,3.900000000000000000e+01,3.400000000000000000e+01,4.800000000000000000e+01,4.200000000000000000e+01,4.300000000000000000e+01,2.900000000000000000e+01,1.500000000000000000e+01,4.500000000000000000e+01,3.300000000000000000e+01,3.100000000000000000e+01,4.500000000000000000e+01,4.900000000000000000e+01,2.400000000000000000e+01,6.289000000000000000e+03
6.800000000000000000e+01,2.600000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,2.900000000000000000e+01,2.900000000000000000e+01,3.000000000000000000e+01,2.800000000000000000e+01,3.300000000000000000e+01,1.300000000000000000e+01,1.800000000000000000e+01,2.700000000000000000e+01,1.600000000000000000e+01,2.100000000000000000e+01,1.700000000000000000e+01,2.100000000000000000e+01,2.500000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,1.000000000000000000e+01,1.500000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,2.100000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,8.000000000000000000e+00,1.500000000000000000e+01,2.365000000000000000e+03
2.500000000000000000e+01,1.800000000000000000e+01,2.100000000000000000e+01,2.400000000000000000e+01,2.000000000000000000e+01,1.800000000000000000e+01,1.700000000000000000e+01,2.200000000000000000e+01,1.500000000000000000e+01,1.600000000000000000e+01,1.200000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,1.700000000000000000e+01,1.300000000000000000e+01,2.000000000000000000e+01,9.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+00,1.300000000000000000e+01,7.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,1.703000000000000000e+03
2.840000000000000000e+02,1.890000000000000000e+02,1.670000000000000000e+02,1.680000000000000000e+02,1.290000000000000000e+02,1.480000000000000000e+02,1.060000000000000000e+02,1.160000000000000000e+02,1.530000000000000000e+02,8.000000000000000000e+01,9.400000000000000000e+01,6.000000000000000000e+01,4.600000000000000000e+01,7.300000000000000000e+01,5.200000000000000000e+01,7.500000000000000000e+01,7.600000000000000000e+01,1.120000000000000000e+02,8.800000000000000000e+01,6.000000000000000000e+01,6.100000000000000000e+01,6.500000000000000000e+01,4.700000000000000000e+01,8.800000000000000000e+01,9.500000000000000000e+01,7.200000000000000000e+01,5.600000000000000000e+01,5.100000000000000000e+01,7.900000000000000000e+01,7.800000000000000000e+01,1.120500000000000000e+04
